Tweet Id,Text,Name,Screen Name,UTC,Created At,Favorites,Retweets,Language,Client,Tweet Type,URLs,Hashtags,Mentions,Media Type,Media URLs,,,
1361226944289898496,"Yeh main hu 
Yeh hamara ghr hai 
Or yha hmari khwari horhi hai..",fun_time1013,fun_time1013,2021-02-15T08:12:48.000Z,Mon Feb 15 08:12:48 +0000 2021,0,0,in,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Tweet,,0,0,,,,,
1360303266991648772,RT @iihtishamm : No bad news so far. Alhamdullah all good. #earthquake,fun_time1013,fun_time1013,2021-02-12T19:02:26.000Z,Fri Feb 12 19:02:26 +0000 2021,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,1,0,,,,,
1360228316226199555,"Word: BestFriend

Meaning: Apki Chalti Phirti Secret Diary 📒
Mention your secret diary❤️❤️",fun_time1013,fun_time1013,2021-02-12T14:04:37.000Z,Fri Feb 12 14:04:37 +0000 2021,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Tweet,,0,0,,,,,
1360227116445556741,"People who understand your mood behind your ""okay "" ok"" and ""k"" are important",fun_time1013,fun_time1013,2021-02-12T13:59:51.000Z,Fri Feb 12 13:59:51 +0000 2021,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Tweet,,0,0,,,,,
1360227071797125127,Jawab mujy aisy aaty hain k log behosh ho jayen magr yaad larai k baad aaty hain.,fun_time1013,fun_time1013,2021-02-12T13:59:40.000Z,Fri Feb 12 13:59:40 +0000 2021,0,0,hi,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Tweet,,0,0,,,,,
1360226976351588352,"How beautiful letter 'M' is 

- Music 
- Mobile 
- Myself 
- Money 
- Memes 
- Mom",fun_time1013,fun_time1013,2021-02-12T13:59:17.000Z,Fri Feb 12 13:59:17 +0000 2021,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Tweet,,0,0,,,,,
1358633979944001537,"OmG.                                Choona ultra pro 
                                            Max https://t.co/UVECPxzIEZ",fun_time1013,fun_time1013,2021-02-08T04:29:17.000Z,Mon Feb 08 04:29:17 +0000 2021,0,0,pl,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Tweet,,0,0,photo,https://pbs.twimg.com/media/EtrWZy-XYAM-AeX.jpg,,,
1357596365715554306,"Crush
Biryani
Chai
or
Neend?

Choose One.",fun_time1013,fun_time1013,2021-02-05T07:46:11.000Z,Fri Feb 05 07:46:11 +0000 2021,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Tweet,,0,0,,,,,
1356891431504400387,"*2-2 minute mein insta open*

Instagram: Tujhe exactly chahye kya
Pehly wo pata kar...",fun_time1013,fun_time1013,2021-02-03T09:05:01.000Z,Wed Feb 03 09:05:01 +0000 2021,0,0,et,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Tweet,,0,0,,,,,
1356227640638791682,Agar free ho to kisi Bhootni ko tag kardo 👻,fun_time1013,fun_time1013,2021-02-01T13:07:21.000Z,Mon Feb 01 13:07:21 +0000 2021,0,0,hi,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Tweet,,0,0,,,,,
1355507568773386241,Beauty gets the attention but personality gets the heart.,fun_time1013,fun_time1013,2021-01-30T13:26:03.000Z,Sat Jan 30 13:26:03 +0000 2021,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Tweet,,0,0,,,,,
1355507485277351940,"""Ok"" and ""sahi"" are such a turn off in a conversation.",fun_time1013,fun_time1013,2021-01-30T13:25:43.000Z,Sat Jan 30 13:25:43 +0000 2021,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Tweet,,0,0,,,,,
1355135655228141572,"Potato is worried about studies but potato is still using mobile...
Potato is me nd U??? 😌",fun_time1013,fun_time1013,2021-01-29T12:48:12.000Z,Fri Jan 29 12:48:12 +0000 2021,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Tweet,,0,0,,,,,
1355135568703795201,"""I can't eat anymore. I'm full"" 

""Do you want a cookie?"" 

""YESSSSSSSS""",fun_time1013,fun_time1013,2021-01-29T12:47:51.000Z,Fri Jan 29 12:47:51 +0000 2021,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Tweet,,0,0,,,,,
1354809804238114822,Kisi ajeeb si cheez ko tag kardein😂,fun_time1013,fun_time1013,2021-01-28T15:13:23.000Z,Thu Jan 28 15:13:23 +0000 2021,0,0,hi,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Tweet,,0,0,,,,,
1354288183027126272,"My sister was eating something I said """"aik chamch mujjy bhi daina """" and she gave me empty spoon.",fun_time1013,fun_time1013,2021-01-27T04:40:38.000Z,Wed Jan 27 04:40:38 +0000 2021,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Tweet,,0,0,,,,,
1354287988373659649,https://t.co/rBvIH9GMl5,fun_time1013,fun_time1013,2021-01-27T04:39:52.000Z,Wed Jan 27 04:39:52 +0000 2021,0,0,und,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Tweet,,0,0,photo,https://pbs.twimg.com/media/Estlv0SXMAIe4eY.jpg,,,
1354287866961137666,"Boys.                                Girls 
Presentation.                Presentation. https://t.co/N1SUH6j4BD",fun_time1013,fun_time1013,2021-01-27T04:39:23.000Z,Wed Jan 27 04:39:23 +0000 2021,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Tweet,,0,0,photo,https://pbs.twimg.com/media/EstloxMXcAkVq7M.jpg,,,
1354287604229935109,My daily routine https://t.co/4mLCzOigj5,fun_time1013,fun_time1013,2021-01-27T04:38:20.000Z,Wed Jan 27 04:38:20 +0000 2021,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Tweet,,0,0,photo,https://pbs.twimg.com/media/EstlZdKXMAYCjOE.jpg,,,
1354057241184374785,Me ignoring everyone  until I am in a good mood to talk https://t.co/RCK5D76grG,fun_time1013,fun_time1013,2021-01-26T13:22:58.000Z,Tue Jan 26 13:22:58 +0000 2021,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Tweet,,0,0,photo,https://pbs.twimg.com/media/EsqT4jjXEAAog8W.jpg,,,
1354057052025479168,"me 5 mins after getting kidnapped 
So What made you choose me? https://t.co/0BEMHZ6pW8",fun_time1013,fun_time1013,2021-01-26T13:22:13.000Z,Tue Jan 26 13:22:13 +0000 2021,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Tweet,,0,0,photo,https://pbs.twimg.com/media/EsqTthpXEAEgAut.jpg,,,
1353549854425935874,"Coming out                      after discussing 
From exam hall.              Paper with the 
                                             Topper https://t.co/nWSTb8L0uh",fun_time1013,fun_time1013,2021-01-25T03:46:47.000Z,Mon Jan 25 03:46:47 +0000 2021,1,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Tweet,,0,0,photo,https://pbs.twimg.com/media/EsjGa0sXcAA5lZ5.jpg,,,
1353549521461116932,"Papa: suba jldi uthu gy to Sara din fresh feel kro gy 
Ly me all the day https://t.co/shsCyq7Y7o",fun_time1013,fun_time1013,2021-01-25T03:45:28.000Z,Mon Jan 25 03:45:28 +0000 2021,0,0,tl,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Tweet,,0,0,photo,https://pbs.twimg.com/media/EsjGHXIXIAIBK-c.jpg,,,
1353549117025374208,Me and my siblings during fight https://t.co/r5Z7DyOeaT,fun_time1013,fun_time1013,2021-01-25T03:43:51.000Z,Mon Jan 25 03:43:51 +0000 2021,1,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Tweet,,0,0,photo,https://pbs.twimg.com/media/EsjFvrkXIAEH8H0.jpg,,,
1353548924976566272,When you just born and phupho said yeh Mera damad bnay ga https://t.co/rMM7YRzfeY,fun_time1013,fun_time1013,2021-01-25T03:43:06.000Z,Mon Jan 25 03:43:06 +0000 2021,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Tweet,,0,0,photo,https://pbs.twimg.com/media/EsjFkm4W8AEAnOu.jpg,,,
1353548533589303296,"Sir: apna camera on krain 
Me: https://t.co/cyxhE0QPKn",fun_time1013,fun_time1013,2021-01-25T03:41:32.000Z,Mon Jan 25 03:41:32 +0000 2021,0,0,et,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Tweet,,0,0,photo,https://pbs.twimg.com/media/EsjFN4VXcAAfOen.jpg,,,
1353251288570597376,"Aj kl sb bghair degree k doctor hain 

Bs apni problem btao or done",fun_time1013,fun_time1013,2021-01-24T08:00:24.000Z,Sun Jan 24 08:00:24 +0000 2021,0,0,in,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Tweet,,0,0,,,,,
1353250557734096896,"Tm shrm ki bat krty ho 

Mujjy to udhar diye huway paisay wapis mangny me shrm ati hai",fun_time1013,fun_time1013,2021-01-24T07:57:29.000Z,Sun Jan 24 07:57:29 +0000 2021,0,0,hi,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Tweet,,0,0,,,,,
1353249873483718657,"When other people laugh they look cute 
But when I laugh it sound like a phata speaker",fun_time1013,fun_time1013,2021-01-24T07:54:46.000Z,Sun Jan 24 07:54:46 +0000 2021,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Tweet,,0,0,,,,,
1353249360394522624,If churails had a face https://t.co/n9gU0jTrfW,fun_time1013,fun_time1013,2021-01-24T07:52:44.000Z,Sun Jan 24 07:52:44 +0000 2021,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Tweet,,0,0,photo,https://pbs.twimg.com/media/Ese1HtqXYAAOSu-.jpg,,,
1353249046719295490,"The probability of parents not asking ""kon tha"" after phone call is zero.",fun_time1013,fun_time1013,2021-01-24T07:51:29.000Z,Sun Jan 24 07:51:29 +0000 2021,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Tweet,,0,0,,,,,
