Tweet Id,Text,Name,Screen Name,UTC,Created At,Favorites,Retweets,Language,Client,Tweet Type,URLs,Hashtags,Mentions,Media Type,Media URLs,
913944674808803329,That awkward moment when you're talking and you realize no one is listening.,The Comedy Kid,TheComedyKid_,2017-09-30T01:52:45.000Z,Sat Sep 30 01:52:45 +0000 2017,3,2,en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Tweet,,0,0,,,
913944381106872321,I don’t waste my time on stupid shits...,The Comedy Kid,TheComedyKid_,2017-09-30T01:51:35.000Z,Sat Sep 30 01:51:35 +0000 2017,0,1,en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Tweet,,0,0,,,
913944117935312897,"Awww, look. My middle finger likes you!",The Comedy Kid,TheComedyKid_,2017-09-30T01:50:32.000Z,Sat Sep 30 01:50:32 +0000 2017,1,0,en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Tweet,,0,0,,,
726537965854404608,"Just remember when you're ignoring her, you're teaching her to live without you...",The Comedy Kid,TheComedyKid_,2016-04-30T22:25:24.000Z,Sat Apr 30 22:25:24 +0000 2016,9,1,en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Tweet,,0,0,,,
726537116952461313,How can my parents expect good grades when I push a pull door?,The Comedy Kid,TheComedyKid_,2016-04-30T22:22:01.000Z,Sat Apr 30 22:22:01 +0000 2016,0,0,en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Tweet,,0,0,,,
722575191050731521,Goodnight https://t.co/O4Aw1KiGmH,The Comedy Kid,TheComedyKid_,2016-04-19T23:58:45.000Z,Tue Apr 19 23:58:45 +0000 2016,5,0,en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Tweet,http://vine.co/v/h5bjVK2UBaZ ,0,0,,,
722508469983698944,When attractive people say they're ugly... https://t.co/7l1ulbh9p1,The Comedy Kid,TheComedyKid_,2016-04-19T19:33:37.000Z,Tue Apr 19 19:33:37 +0000 2016,5,1,en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Tweet,,0,0,photo,https://pbs.twimg.com/media/CgbdnvfW4AUZx67.jpg,
722384592171376640,@BBC_Watch @MarcherLord1 LOL!,The Comedy Kid,TheComedyKid_,2016-04-19T11:21:22.000Z,Tue Apr 19 11:21:22 +0000 2016,0,0,und,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Reply,,0,2,,,
722263842949095424,Can I skip school and go to the part where I become a billionaire?,The Comedy Kid,TheComedyKid_,2016-04-19T03:21:33.000Z,Tue Apr 19 03:21:33 +0000 2016,0,0,en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Tweet,,0,0,,,
722262902854561794,"Me: Walks into school

*2 minutes later*

Me: When can I leave",The Comedy Kid,TheComedyKid_,2016-04-19T03:17:49.000Z,Tue Apr 19 03:17:49 +0000 2016,1,1,en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Tweet,,0,0,,,
722262452768018432,My hatred for school gets bigger and bigger every single day...,The Comedy Kid,TheComedyKid_,2016-04-19T03:16:02.000Z,Tue Apr 19 03:16:02 +0000 2016,1,0,en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Tweet,,0,0,,,
722262164237590528,It takes me like 3 days to wake up in the morning...,The Comedy Kid,TheComedyKid_,2016-04-19T03:14:53.000Z,Tue Apr 19 03:14:53 +0000 2016,0,0,en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Tweet,,0,0,,,
722261871789793280,"""Wow I finally understand maths""

*Moves on to next question*

""What the hell is this?""",The Comedy Kid,TheComedyKid_,2016-04-19T03:13:43.000Z,Tue Apr 19 03:13:43 +0000 2016,4,1,en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Tweet,,0,0,,,
722260985852112897,"Cute things to call your girlfriend:

1. sugar 
2. honey 
3. flour 
4. egg 
5. 1/2lb butter 
6. stir 
7. pour into pan 
8. preheat to 375°",The Comedy Kid,TheComedyKid_,2016-04-19T03:10:12.000Z,Tue Apr 19 03:10:12 +0000 2016,10,5,en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Tweet,,0,0,,,
722260565889048576,https://t.co/zqvTPVYRT7,The Comedy Kid,TheComedyKid_,2016-04-19T03:08:32.000Z,Tue Apr 19 03:08:32 +0000 2016,1,0,und,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Tweet,,0,0,photo,https://pbs.twimg.com/media/CgX8KECWQAAdroR.jpg,
722259451307274240,"Dear teacher,
if I sit next to my best friend I'll whisper to him.
If you move me away I'll shout to him. 
Its your choice",The Comedy Kid,TheComedyKid_,2016-04-19T03:04:06.000Z,Tue Apr 19 03:04:06 +0000 2016,5,4,en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Tweet,,0,0,,,
711194252903055360,RT if your life is a mess!,The Comedy Kid,TheComedyKid_,2016-03-19T14:14:57.000Z,Sat Mar 19 14:14:57 +0000 2016,2,1,en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Tweet,,0,0,,,
711193798806736896,You're too beautiful to be cheated on...,The Comedy Kid,TheComedyKid_,2016-03-19T14:13:09.000Z,Sat Mar 19 14:13:09 +0000 2016,2,1,en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Tweet,,0,0,,,
711193701037563904,I hate the part of the morning where I have to actually get out of bed and participate in real life...,The Comedy Kid,TheComedyKid_,2016-03-19T14:12:46.000Z,Sat Mar 19 14:12:46 +0000 2016,5,4,en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Tweet,,0,0,,,
697144691373031427,When ur mad af &amp; someone tries to cheer you up 〜(^∇^)〜 https://t.co/DhXzpjghTV,The Comedy Kid,TheComedyKid_,2016-02-09T19:47:01.000Z,Tue Feb 09 19:47:01 +0000 2016,1,2,en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Tweet,https://vine.co/v/etaXgOii1wj ,0,0,,,
697131029954478082,The trash goes out more than me...,The Comedy Kid,TheComedyKid_,2016-02-09T18:52:44.000Z,Tue Feb 09 18:52:44 +0000 2016,0,0,en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Tweet,,0,0,,,
697130900623069184,"My family is so poor, we all Instagram the same plate of food...",The Comedy Kid,TheComedyKid_,2016-02-09T18:52:13.000Z,Tue Feb 09 18:52:13 +0000 2016,0,0,en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Tweet,,0,0,,,
697127842879041537,I can tweet more than 140 aha㏊㏊㏊㏊㏊㏊㏊㏊㏊㏊㏊㏊㏊㏊㏊㏊㏊㏊㏊㏊㏊㏊㏊㏊㏊㏊㏊㏊㏊㏊㏊㏊㏊㏊㏊㏊㏊㏊㏊㏊㏊㏊㏊㏊㏊㏊㏊㏊㏊㏊㏊㏊㏊㏊㏊㏊㏊㏊㏊㏊㏊㏊㏊㏊㏊㏊㏊㏊㏊㏊㏊㏊㏊㏊㏊㏊㏊㏊㏊㏊㏊㏊㏊㏊㏊㏊㏊㏊㏊㏊㏊㏊㏊㏊㏊㏊㏊㏊㏊㏊㏊㏊㏊㏊㏊㏊㏊㏊㏊㏊㏊,The Comedy Kid,TheComedyKid_,2016-02-09T18:40:04.000Z,Tue Feb 09 18:40:04 +0000 2016,2,1,en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Tweet,,0,0,,,
697126575192567811,That awkward moment when you realise ur ugly... https://t.co/9F7MEkT3dJ,The Comedy Kid,TheComedyKid_,2016-02-09T18:35:02.000Z,Tue Feb 09 18:35:02 +0000 2016,1,1,en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Tweet,https://vine.co/v/ej2Arw5XYPW ,0,0,,,
697058993257238528,"NO, this tweet isn't about you... Get over yourself",The Comedy Kid,TheComedyKid_,2016-02-09T14:06:29.000Z,Tue Feb 09 14:06:29 +0000 2016,2,1,en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Tweet,,0,0,,,
