Tweet Id,Text,Name,Screen Name,UTC,Created At,Favorites,Retweets,Language,Client,Tweet Type,URLs,Hashtags,Mentions,Media Type,Media URLs,,,
1554715097762828289,"@Kategawa3 Laplus moaned out softly as he sucked on her nipples, her milk squirting out into his mouth.

“O-Ohh~! Aah~! F-Fuck yeah!”",???????? “?????” ??????????,FounderOfHoloX,2022-08-03T06:25:39.000Z,Wed Aug 03 06:25:39 +0000 2022,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Reply,,0,1,,,,,
1554443662645493760,"@Kategawa3 Laplus caught him as she is on the floor, giving him headpats.

“Good boy. There there.~”",???????? “?????” ??????????,FounderOfHoloX,2022-08-02T12:27:03.000Z,Tue Aug 02 12:27:03 +0000 2022,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Reply,,0,1,,,,,
1554437753852624896,@Kategawa3 “Hm?”,???????? “?????” ??????????,FounderOfHoloX,2022-08-02T12:03:35.000Z,Tue Aug 02 12:03:35 +0000 2022,0,0,und,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Reply,,0,1,,,,,
1554436819458326528,"@Kategawa3 Her clothes couldn't not contain her large tits, causing it to bust out in a very sexy motion.",???????? “?????” ??????????,FounderOfHoloX,2022-08-02T11:59:52.000Z,Tue Aug 02 11:59:52 +0000 2022,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Reply,,0,1,,,,,
1554418090326335488,“Milf form! Activated-”,???????? “?????” ??????????,FounderOfHoloX,2022-08-02T10:45:27.000Z,Tue Aug 02 10:45:27 +0000 2022,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Tweet,,0,0,,,,,
1554293969416331264,"@MatthewHilburn8 “Alright. If you need help, I'll be there.”",???????? “?????” ??????????,FounderOfHoloX,2022-08-02T02:32:14.000Z,Tue Aug 02 02:32:14 +0000 2022,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Reply,,0,1,,,,,
1554289221682298882,@MatthewHilburn8 “You plan on investing honey?” Laplus asked,???????? “?????” ??????????,FounderOfHoloX,2022-08-02T02:13:22.000Z,Tue Aug 02 02:13:22 +0000 2022,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Reply,,0,1,,,,,
1554285821066465282,@MatthewHilburn8 “Hmm... Is there any proof she's returned?”,???????? “?????” ??????????,FounderOfHoloX,2022-08-02T01:59:51.000Z,Tue Aug 02 01:59:51 +0000 2022,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Reply,,0,1,,,,,
1554275547882160129,@MatthewHilburn8 “I know.. But I've heard of her.”,???????? “?????” ??????????,FounderOfHoloX,2022-08-02T01:19:02.000Z,Tue Aug 02 01:19:02 +0000 2022,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Reply,,0,1,,,,,
1554271796567883782,"@MatthewHilburn8 “Luvia....? Oh no, what happened to her?” Laplus asked with a little sigh too",???????? “?????” ??????????,FounderOfHoloX,2022-08-02T01:04:07.000Z,Tue Aug 02 01:04:07 +0000 2022,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Reply,,0,1,,,,,
1554269059004383238,"@MatthewHilburn8 “My mother gave me this Grimoire that contains various sexual related spells. I've earned it after battling her. Whenever I don't have the Grimoire with me, I write the symbols and words down on a note book. She can keep the spell I wrote on it.”",???????? “?????” ??????????,FounderOfHoloX,2022-08-02T00:53:15.000Z,Tue Aug 02 00:53:15 +0000 2022,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Reply,,0,1,,,,,
1554266951265943553,@MatthewHilburn8 “Very well. Only because I want to see it too.” Laplus smiled,???????? “?????” ??????????,FounderOfHoloX,2022-08-02T00:44:52.000Z,Tue Aug 02 00:44:52 +0000 2022,1,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Reply,,0,1,,,,,
1554266070286041088,@MatthewHilburn8 “M-Maybe we can make it happen someday?”,???????? “?????” ??????????,FounderOfHoloX,2022-08-02T00:41:22.000Z,Tue Aug 02 00:41:22 +0000 2022,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Reply,,0,1,,,,,
1554259471895068673,@MatthewHilburn8 Laplus flusteringly touched Airi's ass,???????? “?????” ??????????,FounderOfHoloX,2022-08-02T00:15:09.000Z,Tue Aug 02 00:15:09 +0000 2022,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Reply,,0,1,,,,,
1554254379061915648,"@MatthewHilburn8 Laplus blushes heavily and drooled a little at Airi's ass. She attempted to touch it.

“A-Amazing...~”",???????? “?????” ??????????,FounderOfHoloX,2022-08-01T23:54:55.000Z,Mon Aug 01 23:54:55 +0000 2022,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Reply,,0,1,,,,,
1554164511011127297,@RubyMoonRose “I mean... I've only made it to 3 chapters.... I'll let you know if it happens.”,???????? “?????” ??????????,FounderOfHoloX,2022-08-01T17:57:49.000Z,Mon Aug 01 17:57:49 +0000 2022,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Reply,,0,1,,,,,
1554162529978535937,@RubyMoonRose “M-Mhm...” Laplus blushes heavily,???????? “?????” ??????????,FounderOfHoloX,2022-08-01T17:49:56.000Z,Mon Aug 01 17:49:56 +0000 2022,0,0,et,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Reply,,0,1,,,,,
1554157227489083395,@RubyMoonRose “Two futanari sisters that always fight and don't get along. One of the sisters accidently kissed her when she fell on top of her during an argument and they ended up making out and having sex.”,???????? “?????” ??????????,FounderOfHoloX,2022-08-01T17:28:52.000Z,Mon Aug 01 17:28:52 +0000 2022,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Reply,,0,1,,,,,
1554156956386033665,"@MatthewHilburn8 “Well, the more the merrier, right?”",???????? “?????” ??????????,FounderOfHoloX,2022-08-01T17:27:47.000Z,Mon Aug 01 17:27:47 +0000 2022,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Reply,,0,1,,,,,
1554155456876236802,@MatthewHilburn8 “I would love to! Family Vacation!”,???????? “?????” ??????????,FounderOfHoloX,2022-08-01T17:21:50.000Z,Mon Aug 01 17:21:50 +0000 2022,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Reply,,0,1,,,,,
1554155395886850048,@RubyMoonRose “An ecchi manga.”,???????? “?????” ??????????,FounderOfHoloX,2022-08-01T17:21:35.000Z,Mon Aug 01 17:21:35 +0000 2022,0,0,it,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Reply,,0,1,,,,,
