Tweet Id,Text,Name,Screen Name,UTC,Created At,Favorites,Retweets,Language,Client,Tweet Type,URLs,Hashtags,Mentions,Media Type,Media URLs
654591749432545280,"""http://t.co/qRtAofcVSw""",Charlie Chaplin Qts,AboutChaplin,2015-10-15T09:36:49.000Z,Thu Oct 15 09:36:49 +0000 2015,9,7,und,"<a href=""https://twitter.com"" rel=""nofollow"">AboutChaplin</a>",Tweet,,0,0,photo,https://pbs.twimg.com/media/BRBXSMrCYAAncBv.jpg
654546147797659648,"""Learning from your mistakes is a good thing but learning from the mistakes of others is better.""",Charlie Chaplin Qts,AboutChaplin,2015-10-15T06:35:37.000Z,Thu Oct 15 06:35:37 +0000 2015,11,8,en,"<a href=""https://twitter.com"" rel=""nofollow"">AboutChaplin</a>",Tweet,,0,0,,
654451494951882752,"""⚓️Adventuring⚓️ https://t.co/tu4vG49beh""",Charlie Chaplin Qts,AboutChaplin,2015-10-15T00:19:30.000Z,Thu Oct 15 00:19:30 +0000 2015,1,3,en,"<a href=""https://twitter.com"" rel=""nofollow"">AboutChaplin</a>",Tweet,https://vine.co/v/MMupx511BXt ,0,0,,
654367041114140672,"""#RETWEET IF YOU ARE ONLINE""",Charlie Chaplin Qts,AboutChaplin,2015-10-14T18:43:54.000Z,Wed Oct 14 18:43:54 +0000 2015,3,5,en,"<a href=""https://twitter.com"" rel=""nofollow"">AboutChaplin</a>",Tweet,,1,0,,
654302971467948032,"""I hate """"two-faced"""" people. It's so hard to decide which face to slap first.""",Charlie Chaplin Qts,AboutChaplin,2015-10-14T14:29:19.000Z,Wed Oct 14 14:29:19 +0000 2015,14,15,en,"<a href=""https://twitter.com"" rel=""nofollow"">AboutChaplin</a>",Tweet,,0,0,,
654214975750180866,"""Baby Chuck https://t.co/2iCaMmrJia""",Charlie Chaplin Qts,AboutChaplin,2015-10-14T08:39:39.000Z,Wed Oct 14 08:39:39 +0000 2015,0,1,en,"<a href=""https://twitter.com"" rel=""nofollow"">AboutChaplin</a>",Tweet,https://vine.co/v/hlnAazxQDqM ,0,0,,
654139619890475008,"""in all my years i have never finished a pencil""",Charlie Chaplin Qts,AboutChaplin,2015-10-14T03:40:13.000Z,Wed Oct 14 03:40:13 +0000 2015,1,1,en,"<a href=""https://twitter.com"" rel=""nofollow"">AboutChaplin</a>",Tweet,,0,0,,
654057732534767616,"""Don't follow your dreams. Chase them.""",Charlie Chaplin Qts,AboutChaplin,2015-10-13T22:14:49.000Z,Tue Oct 13 22:14:49 +0000 2015,4,2,en,"<a href=""https://twitter.com"" rel=""nofollow"">AboutChaplin</a>",Tweet,,0,0,,
653979980838211584,"""If you smell good I will be 300% more attracted to you""",Charlie Chaplin Qts,AboutChaplin,2015-10-13T17:05:52.000Z,Tue Oct 13 17:05:52 +0000 2015,3,4,en,"<a href=""https://twitter.com"" rel=""nofollow"">AboutChaplin</a>",Tweet,,0,0,,
653953178799476736,"""That awkward moment when you not sure whether teacher is looking at you or she's looking at the person behind you.""",Charlie Chaplin Qts,AboutChaplin,2015-10-13T15:19:22.000Z,Tue Oct 13 15:19:22 +0000 2015,1,0,en,"<a href=""https://twitter.com"" rel=""nofollow"">AboutChaplin</a>",Tweet,,0,0,,
653877754547474432,"""in all my years i have never finished a pencil""",Charlie Chaplin Qts,AboutChaplin,2015-10-13T10:19:39.000Z,Tue Oct 13 10:19:39 +0000 2015,4,3,en,"<a href=""https://twitter.com"" rel=""nofollow"">AboutChaplin</a>",Tweet,,0,0,,
653819219419598848,"""Is being a fool swag these days?""",Charlie Chaplin Qts,AboutChaplin,2015-10-13T06:27:03.000Z,Tue Oct 13 06:27:03 +0000 2015,3,0,en,"<a href=""https://twitter.com"" rel=""nofollow"">AboutChaplin</a>",Tweet,,0,0,,
653760232967901184,"""Lazy rule: If ice falls, kick it under the fridge.""",Charlie Chaplin Qts,AboutChaplin,2015-10-13T02:32:40.000Z,Tue Oct 13 02:32:40 +0000 2015,1,0,en,"<a href=""https://twitter.com"" rel=""nofollow"">AboutChaplin</a>",Tweet,,0,0,,
653710795818164224,"""http://t.co/masiUkELB4""",Charlie Chaplin Qts,AboutChaplin,2015-10-12T23:16:13.000Z,Mon Oct 12 23:16:13 +0000 2015,1,0,und,"<a href=""https://twitter.com"" rel=""nofollow"">AboutChaplin</a>",Tweet,,0,0,photo,https://pbs.twimg.com/media/BgHtXA5IQAA8LlG.jpg
